Store__c,Item_Name__c,Discount_Type__c,Discount_Value__c,Valid_From__c,Valid_To__c,Source__c,API_Source__c,Last_Synced__c,Requires_Clipping__c,Notes__c
Publix,"Buy ONE (1) Royal® Basmati Dry 2lb Product, Get ONE (1) FREE Aisle 8 Exp. 12/7/2025",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Buy ONE (1) Royal® Basmati Dry 2lb Product, Get ONE (1) FREE Aisle 8 Exp. 12/7/2025"
Publix,Save  on any ONE (1) Rice Select® Product Aisle 8 Exp. 12/14/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) Rice Select® Product Aisle 8 Exp. 12/14/2025
Publix,Save  when you buy TWO (2) cans of BLUE Tastefuls wet cat food or Purees (excludes multipacks) Aisle 9 Exp. 12/14/2025,Fixed Price,0.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $0.50 when you buy TWO (2) cans of BLUE Tastefuls wet cat food or Purees (excludes multipacks) Aisle 9 Exp. 12/14/2025
Publix,Save  when you buy ONE (1) BLUE Tastefuls wet cat food variety packs or multipacks (12ct only) Aisle 9 Exp. 12/14/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.50 when you buy ONE (1) BLUE Tastefuls wet cat food variety packs or multipacks (12ct only) Aisle 9 Exp. 12/14/2025
Publix,Save  when you buy ONE (1) bag of BLUE Tastefuls dry cat food (5lb or larger) Aisle 9 Exp. 12/14/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 when you buy ONE (1) bag of BLUE Tastefuls dry cat food (5lb or larger) Aisle 9 Exp. 12/14/2025
Publix,SAVE  on any ONE (1) 16 - 24ct package of Fancy Feast® Gems® Wet Cat Food Aisle 9 Exp. 12/13/2025,Fixed Price,4.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  SAVE $4.00 on any ONE (1) 16 - 24ct package of Fancy Feast® Gems® Wet Cat Food Aisle 9 Exp. 12/13/2025
Publix,SAVE  on any TWO (2) 4 oz packages of Fancy Feast® Gems® Wet Cat Food Aisle 9 Exp. 12/13/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  SAVE $1.50 on any TWO (2) 4 oz packages of Fancy Feast® Gems® Wet Cat Food Aisle 9 Exp. 12/13/2025
Publix,Save  on any ONE (1) 3.15 lb bag of Purina® Cat Chow® Dry Cat Food Aisle 9 Exp. 12/12/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) 3.15 lb bag of Purina® Cat Chow® Dry Cat Food Aisle 9 Exp. 12/12/2025
Publix,Save  on any ONE (1) Cat's Pride Green Jug Cat Litter Aisle 9 Exp. 12/14/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) Cat's Pride Green Jug Cat Litter Aisle 9 Exp. 12/14/2025
Publix,SAVE  on any ONE (1) 6 lb jug or larger of TIDY CATS® Clumping Cat Litter (includes LightWeight Clumping Cat Litter) ...,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  SAVE $2.00 on any ONE (1) 6 lb jug or larger of TIDY CATS® Clumping Cat Litter (includes LightWeight Clumping Cat Litter) Aisle 9 Exp. 12/14/2025
Publix,"Save  Off The Purchase of One (1) Publix Scented Cat Litter Scoopable, 20-lb jug Aisle 9 Exp. 12/14/2025",Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $2.00 Off The Purchase of One (1) Publix Scented Cat Litter Scoopable, 20-lb jug Aisle 9 Exp. 12/14/2025"
Publix,Philips LED Light Bulbs 1 Aisle 9 - Light Bulbs Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Philips LED Light Bulbs 1 Aisle 9 - Light Bulbs Buy 1 Get 1 FREE thru 11/12/2025
Publix,Bounty Paper Towels 1 Aisle 10 - Bathroom Tissue  thru 11/12/2025,Fixed Price,14.99,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Bounty Paper Towels 1 Aisle 10 - Bathroom Tissue $14.99 thru 11/12/2025
Publix,Save  on any ONE (1) Scott® Bath Tissue (6 ct+ or higher) Aisle 10 Exp. 11/22/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Scott® Bath Tissue (6 ct+ or higher) Aisle 10 Exp. 11/22/2025
Publix,Save  on any ONE (1) Cottonelle® Toilet Paper (4 mega roll pack or larger) Aisle 10 Exp. 11/22/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Cottonelle® Toilet Paper (4 mega roll pack or larger) Aisle 10 Exp. 11/22/2025
Publix,"Save  on any ONE (1) package of Brawny® Paper Towels, 6 roll or larger Aisle 10 Exp. 12/21/2025",Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $2.00 on any ONE (1) package of Brawny® Paper Towels, 6 roll or larger Aisle 10 Exp. 12/21/2025"
Publix,Reynolds Wrap Aluminum Foil 1 Aisle 10 - Trash Bags,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Reynolds Wrap Aluminum Foil 1 Aisle 10 - Trash Bags 
Publix,Ziploc Bags 1 Aisle 10 - Trash Bags Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Ziploc Bags 1 Aisle 10 - Trash Bags Buy 1 Get 1 FREE thru 11/12/2025
Publix,"Save $.75 Off The Purchase of One (1) Publix Aluminum Foil 12-in Wide, 50-sq ft box Aisle 10 Exp. 11/16/2025",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $.75 Off The Purchase of One (1) Publix Aluminum Foil 12-in Wide, 50-sq ft box Aisle 10 Exp. 11/16/2025"
Publix,Save  on any ONE (1) Reynolds Kitchens® Slow Cooker Liners Aisle 10 Exp. 11/12/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Reynolds Kitchens® Slow Cooker Liners Aisle 10 Exp. 11/12/2025
Publix,Lysol Air Sanitizer 1 Aisle 11 - Air Fresheners Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Lysol Air Sanitizer 1 Aisle 11 - Air Fresheners Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) AIR WICK® Scented Oil Refill Aisle 11 Exp. 12/6/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any ONE (1) AIR WICK® Scented Oil Refill Aisle 11 Exp. 12/6/2025
Publix,Finish Dishwasher Detergent 1 Aisle 11 - Dish Detergent Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Finish Dishwasher Detergent 1 Aisle 11 - Dish Detergent Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Ajax Ultra Dish Liquid (28oz or larger) Aisle 11 Exp. 11/12/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Ajax Ultra Dish Liquid (28oz or larger) Aisle 11 Exp. 11/12/2025
Publix,Save  on any ONE (1) Lysol® All Purpose Cleaner Aisle 11 Exp. 12/20/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Lysol® All Purpose Cleaner Aisle 11 Exp. 12/20/2025
Publix,"Save  on any ONE (1) Scrubbing Bubbles Bathroom or Toilet Product (Excludes Scrubbing Bubbles Dissolve Pods,Drop Ins,...",Fixed Price,0.75,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $0.75 on any ONE (1) Scrubbing Bubbles Bathroom or Toilet Product (Excludes Scrubbing Bubbles Dissolve Pods,Drop Ins,and Easy Clean Foam Products Aisle 11 Exp. 11/18/2025"
Publix,Save  on any ONE (1) Windex® Product Aisle 11 Exp. 11/18/2025,Fixed Price,0.75,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $0.75 on any ONE (1) Windex® Product Aisle 11 Exp. 11/18/2025
Publix,"Save  on ONE Zevo Ant, Roach, & Fly Multi-Insect Trigger Spray 12 oz (excludes twin pack). Aisle 11 Exp. 12/6/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on ONE Zevo Ant, Roach, & Fly Multi-Insect Trigger Spray 12 oz (excludes twin pack). Aisle 11 Exp. 12/6/2025"
Publix,"Save  on ONE Zevo Fly, Gnat & Fruit Fly Flying Insect Aerosol Spray 10 oz (excludes twin pack). Aisle 11 Exp. 12/6/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on ONE Zevo Fly, Gnat & Fruit Fly Flying Insect Aerosol Spray 10 oz (excludes twin pack). Aisle 11 Exp. 12/6/2025"
Publix,Save  on ONE Zevo Flying Insect Trap Refill Cartridges - 2 Count. Aisle 11 Exp. 11/15/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on ONE Zevo Flying Insect Trap Refill Cartridges - 2 Count. Aisle 11 Exp. 11/15/2025
Publix,Tru Earth Laundry Detergent 1 Aisle 11 - Laundry Detergent Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Tru Earth Laundry Detergent 1 Aisle 11 - Laundry Detergent Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Downy OR Tide Rinse & Refresh 25.5 oz or larger (excludes trial/travel size). Aisle 11 Exp. 11/3...,Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.05 on any ONE (1) Downy OR Tide Rinse & Refresh 25.5 oz or larger (excludes trial/travel size). Aisle 11 Exp. 11/30/2025
Publix,"Save  on any ONE (1) Bounce, Gain or Downy Dryer Sheets 105 ct or larger OR Bounce Pet Hair & Lint Guard. Aisle 11 Ex...",Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.05 on any ONE (1) Bounce, Gain or Downy Dryer Sheets 105 ct or larger OR Bounce Pet Hair & Lint Guard. Aisle 11 Exp. 11/30/2025"
Publix,Save  on ONE (1) Tide Power PODS 18 ct or larger (excludes trial/travel size). Aisle 11 Exp. 11/30/2025,Fixed Price,3.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.05 on ONE (1) Tide Power PODS 18 ct or larger (excludes trial/travel size). Aisle 11 Exp. 11/30/2025
Publix,Save  on any ONE (1) Tide PODS 12 ct or larger OR Tide Liquid Laundry Detergent 34 oz or larger (excludes Tide Simply...,Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.05 on any ONE (1) Tide PODS 12 ct or larger OR Tide Liquid Laundry Detergent 34 oz or larger (excludes Tide Simply and trial/travel size). Aisle 11 Exp. 11/30/2025
Publix,Save  on any ONE (1) Gain Flings 14 ct or larger OR Gain Liquid Detergent 46 oz or larger (excludes trial/travel size...,Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.05 on any ONE (1) Gain Flings 14 ct or larger OR Gain Liquid Detergent 46 oz or larger (excludes trial/travel size). Aisle 11 Exp. 11/30/2025
Publix,Save  on ONE 9 ELEMENTS Laundry Detergent (excludes trial/travel size). Aisle 11 Exp. 11/22/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.00 on ONE 9 ELEMENTS Laundry Detergent (excludes trial/travel size). Aisle 11 Exp. 11/22/2025
Publix,Save  on any ONE (1) Downy Liquid Fabric Conditioner 51 oz or larger OR Gain Liquid Fabric Conditioner 41 oz or large...,Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.05 on any ONE (1) Downy Liquid Fabric Conditioner 51 oz or larger OR Gain Liquid Fabric Conditioner 41 oz or larger. Aisle 11 Exp. 11/30/2025
Publix,"Save  on any ONE (1) Downy, Gain OR Dreft In-Wash Scent Boosters 5.7 oz or larger (excludes trial/travel size). Aisle...",Fixed Price,1.05,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.05 on any ONE (1) Downy, Gain OR Dreft In-Wash Scent Boosters 5.7 oz or larger (excludes trial/travel size). Aisle 11 Exp. 11/30/2025"
Publix,6-Pack Coca-Cola Soft Drink Products 1 Aisle 12 - Soft Drinks Buy 2 Get 2 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  6-Pack Coca-Cola Soft Drink Products 1 Aisle 12 - Soft Drinks Buy 2 Get 2 FREE thru 11/12/2025
Publix,"Save  on any FOUR (4) CRUSH®, SCHEWEPPES®, STARRY®, MUG®, or BRISK® 2Ls. Aisle 12 Exp. 11/24/2025",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 on any FOUR (4) CRUSH®, SCHEWEPPES®, STARRY®, MUG®, or BRISK® 2Ls. Aisle 12 Exp. 11/24/2025"
Publix,Save  on any THREE (3) Mountain Dew® 12oz 12pk or 24pk Aisle 12 Exp. 11/24/2025,Fixed Price,2.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.00 on any THREE (3) Mountain Dew® 12oz 12pk or 24pk Aisle 12 Exp. 11/24/2025
Publix,"SAVE  on any TWO (2) 12-pack cans of any flavor* (Reg. or Zero Sugar) Crush, Schweppes, Starry or Mug Root Beer *Flav...",Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  SAVE $1.50 on any TWO (2) 12-pack cans of any flavor* (Reg. or Zero Sugar) Crush, Schweppes, Starry or Mug Root Beer *Flavors subject to availability Aisle 12 Exp. 11/19/2025"
Publix,Gatorade Water 1 Aisle 12 - Water Buy 2 Get 2 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Gatorade Water 1 Aisle 12 - Water Buy 2 Get 2 FREE thru 11/12/2025
Publix,Icelandic Glacial Natural Alkaline Spring Water 1 Aisle 12 - Water Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Icelandic Glacial Natural Alkaline Spring Water 1 Aisle 12 - Water Buy 1 Get 1 FREE thru 11/12/2025
Publix,Pure Life Purified Water or Zephyrhills Spring Water 1 Aisle 12 - Water Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Pure Life Purified Water or Zephyrhills Spring Water 1 Aisle 12 - Water Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Dasani 12oz 8-pk Aisle 12 Exp. 11/21/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Dasani 12oz 8-pk Aisle 12 Exp. 11/21/2025
Publix,Save  when you spend $30.00 on Essentia® Water Aisle 12 Exp. 11/16/2025,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $5.00 when you spend $30.00 on Essentia® Water Aisle 12 Exp. 11/16/2025
Publix,Thomas' Products 1 Aisle 13 - Bread Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Thomas' Products 1 Aisle 13 - Bread Buy 1 Get 1 FREE thru 11/12/2025
Publix,Emerald Nuts 2 Aisle 13 - Nuts,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Emerald Nuts 2 Aisle 13 - Nuts 
Publix,Emerald Nuts 1 Aisle 13 - Nuts Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Emerald Nuts 1 Aisle 13 - Nuts Buy 1 Get 1 FREE thru 11/12/2025
Publix,"Smucker's Jam, Jelly, Preserves, Marmalade, or Fruit Spread 1 Aisle 13 - Peanut Butter & Jelly Buy 1 Get 1 FREE thru ...",Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Smucker's Jam, Jelly, Preserves, Marmalade, or Fruit Spread 1 Aisle 13 - Peanut Butter & Jelly Buy 1 Get 1 FREE thru 11/12/2025"
Publix,"Save  on any ONE (1) Wonder® Cake Multi-Pack product, any variety Aisle 13 Exp. 12/2/2025",Fixed Price,1.25,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.25 on any ONE (1) Wonder® Cake Multi-Pack product, any variety Aisle 13 Exp. 12/2/2025"
Publix,Save  when you buy TWO (2) Tostitos dips AND TWO (2) Tostitos chips Aisle 13 Exp. 12/31/2025,Fixed Price,2.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $2.50 when you buy TWO (2) Tostitos dips AND TWO (2) Tostitos chips Aisle 13 Exp. 12/31/2025
Publix,Save  on any ONE (1) Texas Roadhouse™ Mini Rolls with Honey Cinnamon Glaze Aisle 14 Exp. 11/19/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Texas Roadhouse™ Mini Rolls with Honey Cinnamon Glaze Aisle 14 Exp. 11/19/2025
Publix,Save  on any ONE (1) Sister Schuberts® Rolls Aisle 14 Exp. 12/25/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Sister Schuberts® Rolls Aisle 14 Exp. 12/25/2025
Publix,SAVE  on 2 Pillsbury™ Refrigerated and Frozen Aisle 14 Exp. 12/14/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  SAVE $1.00 on 2 Pillsbury™ Refrigerated and Frozen Aisle 14 Exp. 12/14/2025
Publix,"Save  on any ONE (1) Jimmy Dean® Chicken Biscuit 4ct, any variety Aisle 14 Exp. 12/5/2025",Fixed Price,2.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $2.50 on any ONE (1) Jimmy Dean® Chicken Biscuit 4ct, any variety Aisle 14 Exp. 12/5/2025"
Publix,Save  on any ONE (1) Sargento Natural American Sliced Cheese Package (8oz or 16oz) Aisle 14 Exp. 12/16/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.50 on any ONE (1) Sargento Natural American Sliced Cheese Package (8oz or 16oz) Aisle 14 Exp. 12/16/2025
Publix,Save  on any ONE (1) Rana Family Size Pasta Item 20oz or larger Aisle 14 Exp. 12/17/2025,Fixed Price,1.25,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.25 on any ONE (1) Rana Family Size Pasta Item 20oz or larger Aisle 14 Exp. 12/17/2025
Publix,Save  on any ONE (1) Jones Dairy Farm® Golden Brown product Aisle 14 Exp. 11/14/2025,Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.00 on any ONE (1) Jones Dairy Farm® Golden Brown product Aisle 14 Exp. 11/14/2025
Publix,"Save  on any THREE (3) participating Smithfield®, Carando®, Nathan’s Famous®, and Curly’s® products Aisle 14 Exp. 11/...",Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $3.00 on any THREE (3) participating Smithfield®, Carando®, Nathan’s Famous®, and Curly’s® products Aisle 14 Exp. 11/19/2025"
Publix,Save  on any ONE (1) Delizza Patisserie Product Aisle 15 Exp. 12/6/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.50 on any ONE (1) Delizza Patisserie Product Aisle 15 Exp. 12/6/2025
Publix,Marie Callender's Bowl 1 Aisle 15 - Dinners Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Marie Callender's Bowl 1 Aisle 15 - Dinners Buy 1 Get 1 FREE thru 11/12/2025
Publix,Any 1 Ben & Jerry's 1 Aisle 15 - Ice Cream  off WITH MFR DIGITAL COUPON thru 11/14/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Any 1 Ben & Jerry's 1 Aisle 15 - Ice Cream $3.00 off WITH MFR DIGITAL COUPON thru 11/14/2025
Publix,Häagen-Dazs Ice Cream 1 Aisle 15 - Ice Cream Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Häagen-Dazs Ice Cream 1 Aisle 15 - Ice Cream Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Ben & Jerry's 28 oz Aisle 15 Exp. 11/28/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.00 on any ONE (1) Ben & Jerry's 28 oz Aisle 15 Exp. 11/28/2025
Publix,Outshine Fruit Bars or My Mochi Ice Cream 1 Aisle 15 - Novelties Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Outshine Fruit Bars or My Mochi Ice Cream 1 Aisle 15 - Novelties Buy 1 Get 1 FREE thru 11/12/2025
Publix,Save  on any ONE (1) Bomb Pop® Frozen Novelty (12pk) Aisle 15 Exp. 11/19/2025,Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $1.50 on any ONE (1) Bomb Pop® Frozen Novelty (12pk) Aisle 15 Exp. 11/19/2025
Publix,Save  when you spend $20.00 or more on P.F. Chang's Home Menu® Aisle 16 Exp. 11/28/2025,Fixed Price,5.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $5.00 when you spend $20.00 or more on P.F. Chang's Home Menu® Aisle 16 Exp. 11/28/2025
Publix,"Save  Off The Purchase of Two (2) Publix Jamaican Style Patty Beef Turnovers   Spicy or Mild, 10-oz box Aisle 16 Exp....",Fixed Price,1.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.00 Off The Purchase of Two (2) Publix Jamaican Style Patty Beef Turnovers   Spicy or Mild, 10-oz box Aisle 16 Exp. 12/5/2025"
Publix,Save  on any TWO (2) Sandwich Bros.® Frozen Sandwiches 6 ct Aisle 16 Exp. 11/28/2025,Fixed Price,3.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.50 on any TWO (2) Sandwich Bros.® Frozen Sandwiches 6 ct Aisle 16 Exp. 11/28/2025
Publix,Save  when you spend $15 on Birds Eye® Frozen Vegetables. Aisle 16 Exp. 11/28/2025,Fixed Price,3.0,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Save $3.00 when you spend $15 on Birds Eye® Frozen Vegetables. Aisle 16 Exp. 11/28/2025
Publix,GreenWise Chocolate Chip Brookies 1 Bakery  thru 11/12/2025,Fixed Price,5.69,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  GreenWise Chocolate Chip Brookies 1 Bakery $5.69 thru 11/12/2025
Publix,Rolled Italian Pizza Dough 1 Bakery  thru 11/12/2025,Fixed Price,4.29,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Rolled Italian Pizza Dough 1 Bakery $4.29 thru 11/12/2025
Publix,Muffins 1 Bakery Buy 1 Get 1 FREE thru 11/12/2025,Fixed Price,,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,Original:  Muffins 1 Bakery Buy 1 Get 1 FREE thru 11/12/2025
Publix,"Save  on any ONE (1) Stone & Skillet English Muffins, 4 ct Bakery Exp. 12/20/2025",Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.50 on any ONE (1) Stone & Skillet English Muffins, 4 ct Bakery Exp. 12/20/2025"
Publix,"Save  on any ONE (1) Carvel®, OREO®, REESE'S or Jon Donaire Ice Cream Cake Bakery Exp. 12/12/2025",Fixed Price,1.5,2025-11-09,2025-11-16,Store Ad,publix_email_parser.py,2025-11-09 23:25:16,False,"Original:  Save $1.50 on any ONE (1) Carvel®, OREO®, REESE'S or Jon Donaire Ice Cream Cake Bakery Exp. 12/12/2025"
